StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,RelevantID_First Click,RelevantID_Last Click,RelevantID_Page Submit,RelevantID_Click Count,Consent 1,Q1,Q2,Q3,Q4,Q5,Q8,Q9_1,Q10,Q11,Q12,Q13,DV2,Q14_1,Q14_2,Q14_3,Q16_1,Q16_2,Q16_3,Q17,DV3A,DV3B,DV3C,DV4A,DV5A,DV5B,DV5C,DV5D,DV4B,Q19,Q20,Q21,trust_always,trust_never,SC0,opp,Q_TotalDuration,rid,RISN,transaction_id,expected_loi,expected_ir,gc,term,SVID,PS,Q_BallotBoxStuffing,Q_CHL,V,tg,age,LS,ClientDuration,BlockCProtestExperiment_DO,BlockEEducationExperiment1_DO,BlockFEducationExperiment2_DO,QuestionBlockG--GeneralAttitudes_DO,university_education,gender,age_group,weight_poststratify,fact_id,how_justified,not_repressive_num,not_repressive_bin,how_justified_num,how_justified_bin,denied_twice,authority,grievance
45483.30253472222,45483.31024305556,IP Address,100,665,TRUE,45483.310256550925,R_8eIHBcKc39dJEEV,anonymous,EN,1,NA,0,0,NA,0,0,1.107,0,Подтверждаю,69,Тюменская область,В городе 500 тыс.-1 млн. жителей,Мужской,Высшее образование (магистратура),Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Интернет-ресурсы",Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Владислав Даванков,5,Скорее соблюдаются,Скорее соблюдаются,Скорее не соблюдаются,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,3,NA,Скорее не поддерживаю,NA,45-90 минут,NA,Скорее оправдана,NA,Скорее не поддерживаю,45-90 минут,"На повседневные расходы денег достаточно, но уже покупка одежды представляет для Вас трудности","Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",здравомыслящим людям,полититческим проституткам,109,Qual0196-1602Russia_Wave2,665,NA,NA,21frjawcLZbtBM0HPrYTgZ,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,69,NA,665,DV1F|DV2,DV3B|DV4A,DV5B|DV5D|DV4B,trust_never|trust_always,BA+,Man,65+,18250.354430379743,F,4,6,1,4,0,twice,admin,corruption
45483.306597222225,45483.31056712963,IP Address,100,343,TRUE,45483.310583032406,R_2Li0xUXpePscOR9,anonymous,EN,1,NA,0,0,NA,0,0,1.132,0,Подтверждаю,55,Краснодарский край,В городе 500 тыс.-1 млн. жителей,Мужской,Высшее образование (бакалавриат / специалитет),Иногда,Совершенно согласны,Телевидение,Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,Совсем не репрессивными (10),Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,4,Определенно поддерживаю,NA,NA,более 3 часов,NA,Полностью не оправдана,NA,Определенно поддерживаю,Более 3 часов,"Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна",Практически ничего не изменилось,"Стало значительно лучше, чем раньше",себе,А проверяй,67,Qual0196-1602Russia_Wave2,343,NA,NA,3LLbvgglgcyrlFCiodZngy,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,55,NA,343,DV1F|DV2,DV3A|DV4A,DV5B|DV5D|DV4B,trust_never|trust_always,BA+,Man,55-64,15910.54639175258,F,Полностью оправданы (10),1,0,10,1,twice,admin,corruption
45483.30131944444,45483.311747685184,IP Address,100,900,TRUE,45483.31175332176,R_8TTvLPzABMgp5XA,anonymous,EN,1,NA,0,0,NA,0,0,1.11,0,Подтверждаю,23,Свердловская область,В городе 250-500 тыс. жителей,Мужской,Высшее образование (бакалавриат / специалитет),Иногда,Совершенно согласны,"Социальные сети и мессенджеры ,Интернет-ресурсы",Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Владимир Путин,Совсем не репрессивными (10),Полностью соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Полностью не оправдано,Полностью не оправдано,Скорее не оправдано,4,NA,NA,Скорее поддерживаю,Меньше 45 минут,Скорее не оправдана,NA,NA,Скорее поддерживаю,Меньше 45 минут,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного лучше, чем раньше","Стало немного лучше, чем раньше",себе,плохим людям,102,Qual0196-1602Russia_Wave2,900,NA,NA,3UpIVRt6kFklHxAhssYEIi,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,23,NA,900,DV1A|DV2,DV3C|DV4A,DV5A|DV5D|DV4B,trust_never|trust_always,BA+,Man,18-24,17828.69230769231,A,Полностью оправданы (10),1,0,10,1,once,admin,historical
45483.30342592593,45483.31179398149,IP Address,100,723,TRUE,45483.31180766204,R_8Eg1dn0gvzXKmvB,anonymous,EN,1,NA,0,0,NA,0,0,1.036,0,Подтверждаю,64,Нижегородская область,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),Мужской,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Иногда,Совершенно согласны,"Телевидение ,Интернет-ресурсы ,Радио",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,Совсем не репрессивными (10),Затрудняюсь ответить,Затрудняюсь ответить,Скорее не соблюдаются,Совершенно оправданно,Совершенно оправданно,Затрудняюсь ответить,5 Голосование влияет на ситуацию в стране,NA,Определенно поддерживаю,NA,45-90 минут,Полностью не оправдана,NA,NA,Определенно поддерживаю,45-90 минут,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного лучше, чем раньше",Практически ничего не изменилось,себе,всегда проверяй,87,Qual0196-1602Russia_Wave2,723,NA,NA,3aL9SEC2QMDyGS2veVjvLc,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,64,NA,723,DV1H|DV2,DV3B|DV4A,DV5A|DV5D|DV4B,trust_always|trust_never,BA-,Man,55-64,66620.95495495496,H,Затрудняюсь ответить,1,0,5,0,twice,police,historical
45483.30800925926,45483.31202546296,IP Address,100,347,TRUE,45483.31203337963,R_2dlFyBaVZU6Xw9Z,anonymous,EN,1,NA,0,0,NA,0,0,1.105,0,Подтверждаю,66,Ставропольский край,В городе / поселке / селе 100 тыс. и менее жителей,Мужской,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,Совсем не репрессивными (10),Скорее соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Совершенно оправданно,Совершенно оправданно,Полностью не оправдано,5 Голосование влияет на ситуацию в стране,Определенно поддерживаю,NA,NA,1.5–3 часа,NA,Полностью не оправдана,NA,Определенно поддерживаю,1.5–3 часа,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного лучше, чем раньше","Стало значительно лучше, чем раньше",российским политикам,западным политикам,98,Qual0196-1602Russia_Wave2,347,NA,NA,13TpUgCIymkIUtyJvBWyOi,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,66,NA,347,DV1D|DV2,DV3A|DV4A,DV5B|DV5D|DV4B,trust_never|trust_always,BA-,Man,65+,112967.31147540984,D,Полностью оправданы (10),1,0,10,1,once,police,corruption
45483.30090277778,45483.31203703704,IP Address,100,962,TRUE,45483.31205295139,R_2KvU1fDO5K3tPkq,anonymous,EN,1,NA,NA,NA,NA,0,0,1.452,0,Подтверждаю,70,Московская область,В городе 250-500 тыс. жителей,Женский,Высшее образование (магистратура),Постоянно,Совершенно согласны,"Телевидение ,Интернет-ресурсы ,Узнаю новости от родственников и знакомых",Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Владимир Путин,Совсем не репрессивными (10),Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Затрудняюсь ответить,5 Голосование влияет на ситуацию в стране,NA,NA,Определенно поддерживаю,более 3 часов,Полностью не оправдана,NA,NA,Определенно поддерживаю,Более 3 часов,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало немного лучше, чем раньше",Практически ничего не изменилось,Богу.,США и Западу.,85,Qual0196-1602Russia_Wave2,962,NA,NA,2FAwcVV8z2xRujqRqYnANl,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,70,NA,962,DV1A|DV2,DV3C|DV4A,DV5A|DV5D|DV4B,trust_always|trust_never,BA+,Woman,65+,57802.95,A,5,1,0,5,0,once,admin,historical
45483.30216435185,45483.31208333333,IP Address,100,857,TRUE,45483.31210034722,R_8YmMnQ7zXG3dmBl,anonymous,EN,1,NA,0,0,NA,0,0,1.292,0,Подтверждаю,23,Республика Крым,В городе 250-500 тыс. жителей,Женский,Высшее образование (бакалавриат / специалитет),Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Интернет-ресурсы ,Радио",Одобряю,"Подчиняться закону во всех случаях, без исключений",Не участвовал(а) в выборах,5,Скорее соблюдаются,Скорее не соблюдаются,Скорее не соблюдаются,Совершенно оправданно,Полностью не оправдано,Полностью не оправдано,1 Голосование не влияет на ситуацию в стране,NA,Скорее поддерживаю,NA,Меньше 45 минут,NA,Скорее не оправдана,NA,Определенно поддерживаю,Меньше 45 минут,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна",Практически ничего не изменилось,Практически ничего не изменилось,Народу русскому,"Америке,",76,Qual0196-1602Russia_Wave2,857,NA,NA,6c9XZ116p3lgdkjPaXTJZG,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,23,NA,857,DV1B|DV2,DV3B|DV4A,DV5B|DV5D|DV4B,trust_never|trust_always,BA+,Woman,18-24,41899.6,B,9,6,1,9,1,once,admin,corruption
45483.30642361111,45483.3123263889,IP Address,100,509,TRUE,45483.312332256945,R_8wEsaryjOXwsMFN,anonymous,EN,1,NA,0,0,NA,0,0,1.051,0,Подтверждаю,19,Республика Башкортостан,В городе / поселке / селе 100 тыс. и менее жителей,Мужской,"Законченное среднее образование (школа, лицей, гимназия)",Затрудняюсь ответить,Совершенно согласны,Газеты и журналы (в т.ч. их электронные версии),Затрудняюсь ответить,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,Затрудняюсь ответить,Скорее не соблюдаются,Скорее соблюдаются,Скорее соблюдаются,Затрудняюсь ответить,Совершенно оправданно,Затрудняюсь ответить,1 Голосование не влияет на ситуацию в стране,NA,NA,Затрудняюсь ответить,Меньше 45 минут,NA,Затрудняюсь ответить,NA,Затрудняюсь ответить,Меньше 45 минут,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало значительно лучше, чем раньше",Затрудняюсь ответить,Своему разуму,Своим новым друзьям,321,Qual0196-1602Russia_Wave2,509,NA,NA,56ZRoLF2PoqhUt9UcF4MH6,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,19,NA,509,DV1H|DV2,DV3C|DV4A,DV5B|DV5D|DV4B,trust_always|trust_never,BA-,Man,18-24,107588.77083333331,H,Затрудняюсь ответить,5,0,5,0,twice,police,historical
45483.30960648148,45483.3124537037,IP Address,100,245,TRUE,45483.31246206019,R_8rBGKKQPsOKxKqf,anonymous,EN,1,NA,0,0,NA,0,0,1.038,0,Подтверждаю,23,Архангельская область,В городе 500 тыс.-1 млн. жителей,Мужской,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Не слежу,"В чем-то согласны, в чем-то нет",Узнаю новости от родственников и знакомых,Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,Затрудняюсь ответить,Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,4,Определенно поддерживаю,NA,NA,45-90 минут,Полностью не оправдана,NA,NA,Определенно поддерживаю,45-90 минут,"Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна","Стало значительно лучше, чем раньше","Стало немного хуже, чем раньше",Но проверяй,Непроверенным компаниям,42,Qual0196-1602Russia_Wave2,245,NA,NA,7kr6xCDejrZr15zZ5OJJh8,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,23,NA,245,DV1A|DV2,DV3A|DV4A,DV5A|DV5D|DV4B,trust_never|trust_always,BA-,Man,18-24,107588.77083333331,A,Затрудняюсь ответить,5,0,5,0,once,admin,historical
45483.30712962963,45483.312476851854,IP Address,100,461,TRUE,45483.312485613424,R_8J4S7H0EEGEWgbT,anonymous,EN,1,NA,0,0,NA,0,0,1.01,0,Подтверждаю,57,Краснодарский край,В городе / поселке / селе 100 тыс. и менее жителей,Мужской,Высшее образование (магистратура),Очень редко,Скорее согласны,"Социальные сети и мессенджеры ,Интернет-ресурсы",Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Владимир Путин,6,Скорее соблюдаются,Скорее не соблюдаются,Скорее соблюдаются,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,3,NA,Скорее поддерживаю,NA,более 3 часов,Скорее не оправдана,NA,NA,Скорее поддерживаю,Более 3 часов,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного лучше, чем раньше","Стало немного лучше, чем раньше",голосу совести,лживым обещаниям,70,Qual0196-1602Russia_Wave2,461,NA,NA,7Cn83oKMjkAjE4DwVRHzFH,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,57,NA,461,DV1H|DV2,DV3B|DV4A,DV5A|DV5D|DV4B,trust_always|trust_never,BA+,Man,55-64,15910.54639175258,H,6,5,0,6,1,twice,police,historical
45483.306238425925,45483.3125462963,IP Address,100,544,TRUE,45483.31255744213,R_8BQUfaSf07cj9cl,anonymous,EN,1,NA,0,0,NA,0,0,1.165,0,Подтверждаю,59,Ульяновская область,В городе 500 тыс.-1 млн. жителей,Мужской,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Иногда,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Газеты и журналы (в т.ч. их электронные версии) ,Интернет-ресурсы ,Радио",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,5,Скорее не соблюдаются,Скорее не соблюдаются,Скорее не соблюдаются,Совершенно оправданно,Скорее не оправдано,Скорее не оправдано,3,NA,NA,Определенно поддерживаю,более 3 часов,NA,Полностью не оправдана,NA,Определенно поддерживаю,Более 3 часов,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,"Стало немного лучше, чем раньше",оплот мира,сильная держава,120,Qual0196-1602Russia_Wave2,544,NA,NA,28rmC6TBXVW04MeXOz9z1B,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,59,NA,544,DV1F|DV2,DV3C|DV4A,DV5B|DV5D|DV4B,trust_never|trust_always,BA-,Man,55-64,66620.95495495496,F,5,6,1,5,0,twice,admin,corruption
45483.30596064815,45483.31269675926,IP Address,100,581,TRUE,45483.312703171294,R_8XaGRxoGmED1ot6,anonymous,EN,1,NA,0,0,NA,0,0,1.113,0,Подтверждаю,62,Московская область,В городе 100-250 тыс. жителей,Мужской,Высшее образование (бакалавриат / специалитет),Постоянно,"В чем-то согласны, в чем-то нет","Социальные сети и мессенджеры ,Интернет-ресурсы ,Радио",Затрудняюсь ответить,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Не участвовал(а) в выборах,2,Скорее соблюдаются,Полностью не соблюдаются,Скорее не соблюдаются,Скорее не оправдано,Скорее не оправдано,Полностью не оправдано,1 Голосование не влияет на ситуацию в стране,NA,NA,Скорее поддерживаю,45-90 минут,Полностью не оправдана,NA,NA,Скорее поддерживаю,45-90 минут,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна",Практически ничего не изменилось,Практически ничего не изменилось,проверив,не проверив,176,Qual0196-1602Russia_Wave2,581,NA,NA,67vpksnJykPyzukYBIuUp7,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,62,NA,581,DV1E|DV2,DV3C|DV4A,DV5A|DV5D|DV4B,trust_never|trust_always,BA+,Man,55-64,15910.54639175258,E,Совершенно не оправданы (1),9,1,1,0,twice,admin,historical
45483.30678240741,45483.31296296296,IP Address,100,533,TRUE,45483.31297400462,R_2h2ZZMvj0pAd2ud,anonymous,EN,1,NA,0,0,NA,0,0,1.184,0,Подтверждаю,61,Оренбургская область,В городе / поселке / селе 100 тыс. и менее жителей,Мужской,Высшее образование (магистратура),Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Газеты и журналы (в т.ч. их электронные версии) ,Интернет-ресурсы ,Радио ,Узнаю новости от родственников и знакомых",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,3,Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Скорее не оправдано,5 Голосование влияет на ситуацию в стране,NA,NA,Определенно поддерживаю,45-90 минут,NA,Полностью не оправдана,NA,Определенно поддерживаю,45-90 минут,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна",Практически ничего не изменилось,"Стало немного лучше, чем раньше",себе,врагу,100,Qual0196-1602Russia_Wave2,533,NA,NA,1CNLYxtBPpZDUUCExaR3lt,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,61,NA,533,DV1I|DV2,DV3C|DV4A,DV5B|DV5D|DV4B,trust_never|trust_always,BA+,Man,55-64,15910.54639175258,I,Полностью оправданы (10),8,1,10,1,twice,police,corruption
45483.30795138889,45483.31306712963,IP Address,100,441,TRUE,45483.31307498843,R_8ZJEEAqISnyERC9,anonymous,EN,1,NA,0,0,NA,0,0,1.24,0,Подтверждаю,59,Республика Северная Осетия - Алания,В городе / поселке / селе 100 тыс. и менее жителей,Мужской,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Иногда,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Интернет-ресурсы",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,Совсем не репрессивными (10),Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,5 Голосование влияет на ситуацию в стране,NA,Определенно поддерживаю,NA,более 3 часов,NA,Скорее оправдана,NA,Определенно поддерживаю,Более 3 часов,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,"Стало немного лучше, чем раньше",Всегда проверяй,всегда доверяй и проверяй,98,Qual0196-1602Russia_Wave2,441,NA,NA,6nlfzUNgfnvZmKNfJiU7tJ,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,59,NA,441,DV1H|DV2,DV3B|DV4A,DV5B|DV5D|DV4B,trust_never|trust_always,BA-,Man,55-64,66620.95495495496,H,Полностью оправданы (10),1,0,10,1,twice,police,historical
45483.30163194444,45483.31317129629,IP Address,100,997,TRUE,45483.31318113426,R_8c7UXQfl1bUGXlC,anonymous,EN,1,NA,0,0,NA,0,0,3.809,0,Подтверждаю,57,Краснодарский край,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),Мужской,Высшее образование (магистратура),Постоянно,Совершенно не согласны,"Телевидение ,Социальные сети и мессенджеры ,Газеты и журналы (в т.ч. их электронные версии) ,Интернет-ресурсы ,Радио ,Узнаю новости от родственников и знакомых",Не одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Не участвовал(а) в выборах,Крайне репрессивными (1),Полностью не соблюдаются,Полностью не соблюдаются,Полностью не соблюдаются,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,1 Голосование не влияет на ситуацию в стране,NA,NA,Определенно не поддерживаю,Затрудняюсь ответить,NA,NA,Совершенно оправдана,Определенно не поддерживаю,Затрудняюсь ответить,"Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна","Стало значительно хуже, чем раньше","Стало значительно хуже, чем раньше",интуиции,власти,80,Qual0196-1602Russia_Wave2,997,NA,NA,5SO5XKYEI1lbWboUgA4cAu,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,57,NA,997,DV1F|DV2,DV3C|DV4A,DV5C|DV5D|DV4B,trust_never|trust_always,BA+,Man,55-64,15910.54639175258,F,Совершенно не оправданы (1),10,1,1,0,twice,admin,corruption
45483.31048611111,45483.313263888886,IP Address,100,240,TRUE,45483.31327815972,R_8Xoe0ZFhShvasKn,anonymous,EN,1,NA,0,0,NA,0,0,1.202,0,Подтверждаю,24,Москва,Москва,Женский,Высшее образование (магистратура),Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Интернет-ресурсы",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,5,Скорее соблюдаются,Скорее не соблюдаются,Скорее соблюдаются,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,5 Голосование влияет на ситуацию в стране,NA,NA,Определенно поддерживаю,Меньше 45 минут,NA,NA,Скорее оправдана,Определенно поддерживаю,Меньше 45 минут,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного лучше, чем раньше","Стало немного лучше, чем раньше",родным,незнакомцам,85,Qual0196-1602Russia_Wave2,240,NA,NA,5MiWpu6UBKHXjHpUm40asJ,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,24,NA,240,DV1A|DV2,DV3C|DV4A,DV5C|DV5D|DV4B,trust_never|trust_always,BA+,Woman,18-24,41899.6,A,Полностью оправданы (10),6,1,10,1,once,admin,historical
45483.31039351852,45483.313796296294,IP Address,100,293,TRUE,45483.31380431713,R_8epSidq04q5MgMx,anonymous,EN,1,NA,0,0,NA,0,0,1.133,0,Подтверждаю,60,Ивановская область,В городе 250-500 тыс. жителей,Мужской,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Постоянно,Совершенно согласны,"Телевидение ,Газеты и журналы (в т.ч. их электронные версии) ,Интернет-ресурсы",Одобряю,"Подчиняться закону во всех случаях, без исключений",Не участвовал(а) в выборах,5,Полностью соблюдаются,Полностью соблюдаются,Скорее соблюдаются,Полностью не оправдано,Совершенно оправданно,Скорее не оправдано,5 Голосование влияет на ситуацию в стране,NA,Скорее поддерживаю,NA,Меньше 45 минут,NA,Скорее оправдана,NA,Скорее поддерживаю,Меньше 45 минут,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало значительно лучше, чем раньше","Стало значительно лучше, чем раньше",но проверяй,всем подряд,56,Qual0196-1602Russia_Wave2,293,NA,NA,5847uT3oBzFg85fHEvq8co,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,60,NA,293,DV1A|DV2,DV3B|DV4A,DV5B|DV5D|DV4B,trust_always|trust_never,BA-,Man,55-64,66620.95495495496,A,5,6,1,5,0,once,admin,historical
45483.31055555555,45483.31381944445,IP Address,100,281,TRUE,45483.31382789352,R_2jlB7UJbk5lu87O,anonymous,EN,1,NA,0,0,NA,0,0,1.081,0,Подтверждаю,55,Республика Дагестан,В городе 100-250 тыс. жителей,Мужской,Незаконченное высшее (не менее трех курсов вуза),Постоянно,Совершенно согласны,"Телевидение ,Социальные сети и мессенджеры ,Интернет-ресурсы",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,5,Скорее соблюдаются,Скорее не соблюдаются,Скорее соблюдаются,Совершенно оправданно,Скорее не оправдано,Скорее не оправдано,5 Голосование влияет на ситуацию в стране,NA,NA,Определенно поддерживаю,45-90 минут,Скорее не оправдана,NA,NA,Скорее поддерживаю,45-90 минут,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,"Стало немного хуже, чем раньше",страна будущего,развитие экономики,47,Qual0196-1602Russia_Wave2,281,NA,NA,6oP6F9NiIOmDgjC5RkgfcK,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,55,NA,281,DV1C|DV2,DV3C|DV4A,DV5A|DV5D|DV4B,trust_always|trust_never,BA-,Man,55-64,66620.95495495496,C,5,6,1,5,0,once,police,historical
45483.30619212963,45483.314097222225,IP Address,100,683,TRUE,45483.31411523148,R_8sjKXUCynW24bwB,anonymous,EN,1,NA,0,0,NA,0,0,1.145,0,Подтверждаю,56,Краснодарский край,В городе / поселке / селе 100 тыс. и менее жителей,Мужской,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Постоянно,Совершенно согласны,"Телевидение ,Газеты и журналы (в т.ч. их электронные версии) ,Интернет-ресурсы",Одобряю,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Владимир Путин,Совсем не репрессивными (10),Полностью соблюдаются,Полностью соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Полностью не оправдано,5 Голосование влияет на ситуацию в стране,NA,NA,Определенно поддерживаю,1.5–3 часа,Полностью не оправдана,NA,NA,Определенно поддерживаю,1.5–3 часа,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,Практически ничего не изменилось,"Всегда доверяй, но проверяй.",Никогда не доверяй лжецам.,65,Qual0196-1602Russia_Wave2,683,NA,NA,5eVguGwTxhhB32speQr9aM,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,56,NA,683,DV1I|DV2,DV3C|DV4A,DV5A|DV5D|DV4B,trust_always|trust_never,BA-,Man,55-64,66620.95495495496,I,Полностью оправданы (10),1,0,10,1,twice,police,corruption
45483.309629629635,45483.31429398148,IP Address,100,403,TRUE,45483.314308877314,R_2rcEfTV4kushoYK,anonymous,EN,1,NA,0,0,NA,0,0,1.208,0,Подтверждаю,59,Свердловская область,В городе 100-250 тыс. жителей,Женский,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",Постоянно,Совершенно согласны,"Интернет-ресурсы ,Узнаю новости от родственников и знакомых",Одобряю,"Подчиняться закону во всех случаях, без исключений",Владимир Путин,8,Полностью соблюдаются,Скорее соблюдаются,Полностью соблюдаются,Совершенно оправданно,Совершенно оправданно,Скорее не оправдано,4,NA,Определенно поддерживаю,NA,45-90 минут,NA,NA,Полностью не оправдана,Определенно поддерживаю,45-90 минут,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна",Практически ничего не изменилось,"Стало немного лучше, чем раньше",самому себе,предателям,101,Qual0196-1602Russia_Wave2,403,NA,NA,1QiCcULTEM7OgBNnO54J2S,5,0.75,1,NA,31240753,458,NA,anonymous,NA,NA,59,NA,403,DV1B|DV2,DV3B|DV4A,DV5C|DV5D|DV4B,trust_never|trust_always,BA-,Woman,55-64,220425.80487804877,B,3,3,0,3,0,once,admin,corruption
